"305","13","","Brian Hill","ATL","RB85","10","185","380","299.7","39.0","",""
"306","13","","Jakobi Meyers","NE","WR102","6","228","369","293.8","27.2","",""
"307","13","","David Moore","SEA","WR103","6","219","367","289.6","28.8","298.0","-9.0"
"308","13","","Carolina (CAR)","","DST27","13","176","355","305.9","33.0","",""
"309","13","","Van Jefferson","LAR","WR104","9","169","373","292.1","38.7","303.0","-6.0"
"310","13","","Nelson Agholor","LV","WR105","6","196","396","292.1","41.9","291.0","-19.0"
"311","13","","Bryce Love","WAS","RB86","8","177","388","296.9","43.0","305.0","-6.0"
"312","13","","Lamical Perine","NYJ","RB87","11","144","360","284.1","43.9","",""
"313","13","","Dustin Hopkins","WAS","K25","8","215","342","312.6","27.3","",""
"314","13","","Stephen Gostkowski","FA","K26","","168","353","244.6","44.2","283.0","-31.0"
"315","13","","Justin Herbert","LAC","QB35","10","150","382","309.2","50.3","",""
"316","13","","Willie Snead","BAL","WR106","8","243","378","300.4","25.8","",""
"317","13","","Chase McLaughlin","IND","K27","7","202","353","297.0","31.9","",""
"318","13","","Jarrett Stidham","NE","QB36","6","159","385","316.0","39.5","276.0","-42.0"
"319","13","","Darren Fells","HOU","TE36","8","136","355","275.8","45.2","",""
"320","13","","Kendrick Bourne","SF","WR107","11","160","374","297.2","41.8","",""
"321","13","","Patrick Laird","MIA","RB88","11","248","393","315.8","25.8","",""
"322","13","","Reggie Bonnafon","CAR","RB89","13","233","371","315.7","36.0","",""
"323","13","","Trey Burton","IND","TE37","7","191","380","303.5","37.5","301.0","-22.0"
"324","13","","DeeJay Dallas","SEA","RB90","6","176","382","297.7","45.9","",""
"325","13","","Lynn Bowden Jr.","LV","RB91","6","147","388","291.0","60.0","",""
"326","13","","Justin Rohrwasser","NE","K28","6","171","353","291.4","35.3","167.0","-159.0"
"327","13","","Keke Coutee","HOU","WR108","8","243","389","306.2","29.2","",""
"328","13","","Las Vegas (LV)","","DST28","6","195","347","313.7","29.1","",""
"329","13","","Bryan Edwards","LV","WR109","6","144","368","273.5","55.1","",""
"330","13","","Jordan Akins","HOU","TE38","8","242","366","299.6","26.1","",""
"331","14","","Jacob Hollister","SEA","TE39","6","232","375","300.8","38.7","294.0","-37.0"
"332","14","","Arizona (ARI)","","DST29","8","201","353","313.6","30.9","220.0","-112.0"
"333","14","","T.J. Yeldon","BUF","RB92","11","235","392","323.0","26.4","",""
"334","14","","Marquise Goodwin","PHI","WR110","9","265","369","316.2","24.7","",""
"335","14","","C.J. Uzomah","CIN","TE40","9","223","351","291.8","39.2","",""
"336","14","","Darrel Williams","KC","RB93","10","196","383","319.3","33.3","",""
"337","14","","DaeSean Hamilton","DEN","WR111","8","220","382","315.8","40.1","",""
"338","14","","Jameis Winston","NO","QB37","6","192","387","330.2","42.0","",""
"339","14","","Jordan Wilkins","IND","RB94","7","199","376","316.9","28.1","",""
"340","14","","Bo Scarbrough","DET","RB95","5","253","381","328.4","26.4","",""
"341","14","","Antonio Brown","FA","WR112","","107","377","269.9","65.2","231.0","-110.0"
"342","14","","Eno Benjamin","ARI","RB96","8","166","382","301.2","49.6","",""
"343","14","","Randy Bullock","CIN","K29","9","174","347","317.0","20.5","",""
"344","14","","Travis Homer","SEA","RB97","6","237","376","328.4","23.3","",""
"345","14","","Cole Kmet","CHI","TE41","11","191","382","319.7","38.1","",""
"346","14","","Wayne Gallman","NYG","RB98","11","258","383","331.1","24.8","",""
"347","14","","Myles Gaskin","MIA","RB99","11","263","392","333.1","29.6","",""
"348","14","","Kai Forbath","DAL","K30","10","195","342","301.4","33.5","237.0","-111.0"
"349","14","","Jeff Wilson","SF","RB100","11","135","365","320.5","36.7","",""
"350","14","","Devin Asiasi","NE","TE42","6","163","366","312.3","48.3","",""
"351","14","","Adam Vinatieri","FA","K31","","179","339","303.5","37.0","",""
"352","14","","Lamar Miller","FA","RB101","","130","379","300.6","45.9","",""
"353","14","","Qadree Ollison","ATL","RB102","10","251","392","338.1","23.5","",""
"354","14","","Ted Ginn","CHI","WR113","11","241","377","322.8","32.8","",""
"355","14","","Jason Witten","LV","TE43","6","206","369","325.1","25.7","",""
"356","14","","Greg Ward","PHI","WR114","9","169","370","320.9","37.8","",""
"357","14","","Dante Pettis","SF","WR115","11","189","379","316.1","38.8","",""
"358","14","","Josh Oliver","JAC","TE44","7","227","389","329.8","32.1","",""
"359","14","","Nick Boyle","BAL","TE45","8","225","360","312.2","36.2","",""
"360","14","","Marcus Mariota","LV","QB38","6","202","397","345.3","39.0","",""
"361","14","","Tyler Johnson","TB","WR116","13","212","383","318.2","42.6","",""
"362","14","","Ryan Griffin","NYJ","TE46","11","171","385","331.0","27.0","",""
"363","14","","Keelan Cole","JAC","WR117","7","261","375","329.8","29.3","",""
"364","14","","New York (NYG)","","DST30","11","207","355","330.4","15.5","",""
"365","14","","Miami (MIA)","","DST31","11","143","355","314.9","35.5","",""
"366","14","","Taysom Hill","NO","QB39","6","152","381","339.1","28.0","",""
"367","14","","Andy Dalton","DAL","QB40","10","214","387","340.9","35.6","",""
"368","14","","Cincinnati (CIN)","","DST32","9","156","355","329.8","22.2","",""
"369","14","","LeSean McCoy","FA","RB103","","187","380","311.9","51.9","",""
"370","14","","Josh Gordon","FA","WR118","","150","363","300.0","42.5","",""
"371","14","","Mike Davis","CAR","RB104","13","193","376","334.2","27.5","",""
"372","14","","Kalen Ballage","MIA","RB105","11","190","380","344.1","21.8","",""
"373","14","","Taylor Gabriel","FA","WR119","","207","385","295.6","56.6","",""
"374","14","","Olabisi Johnson","MIN","WR120","7","212","372","303.3","37.6","",""
"375","14","","Demaryius Thomas","FA","WR121","","203","315","271.8","26.8","",""
"376","14","","Dan Arnold","ARI","TE47","8","187","375","296.7","38.7","",""
"377","14","","Delanie Walker","FA","TE48","","260","382","321.1","34.1","",""
"378","14","","Greg Joseph","TEN","K32","7","233","333","300.3","25.7","",""
"379","14","","Justin Watson","TB","WR122","13","269","395","347.3","28.7","",""
"380","14","","Tajae Sharpe","MIN","WR123","7","265","383","324.3","33.6","",""
"381","14","","Geronimo Allison","DET","WR124","5","244","396","344.8","30.3","",""
"382","14","","Paul Richardson Jr.","FA","WR125","","244","381","312.4","33.7","",""
"383","14","","Trayveon Williams","CIN","RB106","9","184","381","346.0","38.6","",""
"384","14","","Jacoby Brissett","IND","QB41","7","216","387","343.4","31.4","",""
"385","14","","Jeremy Sprinkle","WAS","TE49","8","258","371","330.8","24.8","",""
"386","14","","Eddy Pineiro","CHI","K33","11","267","351","320.2","21.4","",""
"387","14","","Ty Montgomery","NO","RB107","6","272","369","332.0","24.7","",""
"388","14","","Jason Sanders","MIA","K34","11","232","353","323.3","18.7","",""
"389","14","","Adam Trautman","NO","TE50","6","239","385","338.9","29.6","",""
"390","15","","Ty Johnson","DET","RB108","5","277","386","343.5","18.7","",""
"391","15","","Trent Taylor","SF","WR126","11","208","386","311.9","47.5","",""
"392","15","","Jalen Hurts","PHI","QB42","9","191","390","337.1","53.7","",""
"393","15","","Raymond Calais","TB","RB109","13","182","388","300.5","60.9","",""
"394","15","","Dontrell Hilliard","CLE","RB110","9","261","392","349.9","22.8","",""
"395","15","","Kaden Smith","NYG","TE51","11","202","383","344.3","31.2","",""
"396","15","","Foster Moreau","LV","TE52","6","296","384","346.3","18.3","",""
"397","15","","KeeSean Johnson","ARI","WR127","8","301","390","352.9","21.3","",""
"398","15","","Corey Clement","PHI","RB111","9","226","389","351.2","19.2","",""
"399","15","","Kyle Juszczyk","SF","RB112","11","280","374","339.1","23.5","",""
"400","15","","Scott Miller","TB","WR128","13","245","386","347.2","26.3","",""
"401","15","","Sam Sloman","LAR","K35","9","228","312","287.9","21.0","",""
"402","15","","Bilal Powell","FA","RB113","","311","393","346.3","21.4","",""
"403","15","","Allen Hurns","MIA","WR129","11","269","390","339.2","34.4","",""
"404","15","","Thaddeus Moss","WAS","TE53","8","142","394","336.8","55.0","",""
"405","15","","Marqise Lee","NE","WR130","6","244","396","351.7","38.3","",""
"406","15","","Hakeem Butler","ARI","WR131","8","270","378","346.2","32.4","",""
"407","15","","Dexter Williams","GB","RB114","5","277","384","353.0","17.3","",""
"408","15","","Zay Jones","LV","WR132","6","300","396","351.4","19.3","",""
"409","15","","Jake Kumerow","GB","WR133","5","244","395","352.8","31.6","",""
"410","15","","Rashard Higgins","CLE","WR134","9","285","371","328.7","31.5","",""
"411","15","","Albert Okwuegbunam","DEN","TE54","8","241","391","346.3","27.6","",""
"412","15","","J.D. McKissic","WAS","RB115","8","192","359","331.1","37.0","",""
"413","15","","Drew Sample","CIN","TE55","9","341","381","358.7","12.2","",""
"414","15","","JaMycal Hasty","SF","RB116","11","209","370","302.7","40.7","",""
"415","15","","Dalton Keene","NE","TE56","6","323","389","354.2","15.1","",""
"416","15","","Cordarrelle Patterson","CHI","WR135","11","222","369","336.1","33.3","",""
"417","15","","K.J. Hill","LAC","WR136","10","241","369","314.8","34.3","",""
"418","15","","Anthony Firkser","TEN","TE57","7","304","383","342.4","16.8","",""
"419","15","","C.J. Anderson","FA","RB117","","323","393","353.4","19.2","",""
"420","15","","Devontae Booker","LV","RB118","6","217","374","349.1","17.9","",""
"421","15","","Javon Wims","CHI","WR137","11","270","390","355.1","28.5","",""
"422","15","","Rodney Anderson","CIN","RB119","9","274","388","354.4","25.1","",""
"423","15","","Matt Bryant","FA","K36","","203","329","261.7","51.8","",""
"424","15","","Ryan Succop","FA","K37","","210","308","272.7","44.4","",""
"425","15","","Kahale Warring","HOU","TE58","8","173","377","311.0","80.8","",""
"426","15","","Quintez Cephus","DET","WR138","5","240","382","348.3","35.7","",""
"427","15","","Maxx Williams","ARI","TE59","8","272","391","360.0","27.7","",""
"428","15","","Jakeem Grant","MIA","WR139","11","270","370","350.1","20.5","",""
"429","15","","Ryan Nall","CHI","RB120","11","252","373","345.5","21.7","",""
"430","15","","Dwayne Washington","NO","RB121","6","313","358","336.8","17.5","",""
"431","15","","Ricky Seals-Jones","KC","TE60","10","299","394","361.6","17.8","",""
"432","15","","Isaiah Coulter","HOU","WR140","8","247","361","303.0","46.6","",""
"433","15","","Equanimeous St. Brown","GB","WR141","5","210","377","326.5","67.6","",""
"434","15","","Donovan Peoples-Jones","CLE","WR142","9","285","387","369.5","23.3","",""
"435","15","","Trey Quinn","WAS","WR143","8","226","373","342.8","32.2","",""
"436","15","","Kalif Raymond","TEN","WR144","7","298","366","343.6","25.4","",""
"437","15","","Damiere Byrd","NE","WR145","6","311","391","358.9","20.9","",""
"438","15","","Jeff Thomas","NE","WR146","6","263","270","266.5","3.5","",""
"439","15","","Elijah Holyfield","PHI","RB122","9","269","364","333.0","38.5","",""
"440","15","","Kerrith Whyte Jr.","PIT","RB123","8","329","388","360.4","15.9","",""
"441","15","","Mo Alie-Cox","IND","TE61","7","337","375","361.4","12.9","",""
"442","15","","Buddy Howell","HOU","RB124","8","268","386","335.0","44.0","",""
"443","15","","Donte Moncrief","FA","WR147","","184","377","280.5","96.5","",""
"444","15","","Sam Ficken","NYJ","K38","11","309","330","321.7","9.1","",""
"445","15","","Andre Patton","LAC","WR148","10","310","371","341.8","22.2","",""
"446","15","","Brycen Hopkins","LAR","TE62","9","260","374","324.7","47.8","",""
"447","15","","Corey Coleman","NYG","WR149","11","301","369","329.0","29.0","",""
"448","15","","James Robinson","JAC","RB125","7","305","350","329.7","18.6","",""
"449","15","","Michael Warren II","PHI","RB126","9","257","336","296.5","39.5","",""
"450","15","","Josh Hill","NO","TE63","6","335","355","347.0","7.4","",""
"451","15","","Devine Ozigbo","JAC","RB127","7","320","379","357.6","17.4","",""
"452","16","","Jordan Reed","FA","TE64","","323","394","365.3","20.9","",""
"453","16","","Hunter Bryant","DET","TE65","5","282","391","349.8","42.7","",""
"454","16","","Logan Thomas","WAS","TE66","8","324","376","351.0","20.3","",""
"455","16","","Josh Doctson","NYJ","WR150","11","311","360","337.0","20.1","",""
"456","16","","Tyler Bass","BUF","K39","11","284","331","307.5","23.5","",""
"457","16","","Gabriel Davis","BUF","WR151","11","289","384","361.8","18.4","",""
"458","16","","Matt LaCosse","NE","TE67","6","331","390","362.6","25.0","",""
"459","16","","Graham Gano","CAR","K40","13","306","317","311.5","5.5","",""
"460","16","","Riley Ridley","CHI","WR152","11","343","388","364.8","16.3","",""
"461","16","","Kyle Allen","WAS","QB43","8","203","397","365.2","16.2","",""
"462","16","","Jaeden Graham","ATL","TE68","10","348","394","370.7","13.1","",""
"463","16","","Tim Patrick","DEN","WR153","8","334","376","357.8","15.1","",""
"464","16","","Ameer Abdullah","MIN","RB128","7","328","358","346.7","13.3","",""
"465","16","","Jesse James","DET","TE69","5","339","379","359.5","14.8","",""
"466","16","","Isaiah Ford","MIA","WR154","11","269","377","323.0","54.0","",""
"467","16","","James Proche","BAL","WR155","8","343","358","349.7","6.2","",""
"468","16","","Jason Huntley","DET","RB129","5","289","366","327.5","38.5","",""
"469","16","","Nick Vannett","DEN","TE70","8","282","383","332.5","50.5","",""
"470","16","","J.J. Taylor","NE","RB130","6","331","334","332.5","1.5","",""
"471","16","","Darnell Mooney","CHI","WR156","11","294","376","335.0","41.0","",""
"472","16","","Robert Foster","BUF","WR157","11","298","372","335.0","37.0","",""
"473","16","","Alex Erickson","CIN","WR158","9","350","361","356.3","4.6","",""
"474","16","","Damion Ratley","CLE","WR159","9","297","392","357.0","42.6","",""
"475","16","","Brandon Bolden","NE","RB131","6","337","380","357.3","17.6","",""
"476","16","","Ross Dwelley","SF","TE71","11","344","373","361.7","12.7","",""
"477","16","","Karan Higdon","HOU","RB132","8","332","357","344.5","12.5","",""
"478","16","","Laquon Treadwell","ATL","WR160","10","357","371","362.3","6.2","",""
"479","16","","Dalton Schultz","DAL","TE72","10","337","354","345.5","8.5","",""
"480","16","","Joe Reed","LAC","WR161","10","365","388","376.8","8.5","",""
"481","16","","Seth Roberts","CAR","WR162","13","315","384","349.5","34.5","",""
"482","16","","Joe Flacco","NYJ","QB44","11","318","389","365.3","33.5","",""
"483","16","","Khari Blasingame","TEN","RB133","7","337","368","352.5","15.5","",""
"484","16","","Devin Smith","DAL","WR163","10","333","373","353.0","20.0","",""
"485","16","","John Hightower","PHI","WR164","9","328","383","355.5","27.5","",""
"486","16","","Brian Hoyer","NE","QB45","6","332","382","357.0","25.0","",""
"487","16","","John Kelly","LAR","RB134","9","340","375","357.5","17.5","",""
"488","16","","Collin Johnson","JAC","WR165","7","336","380","358.0","22.0","",""
"489","16","","Jeff Driskel","DEN","QB46","8","348","381","364.5","16.5","",""
"490","16","","Jeff Heuerman","DEN","TE73","8","344","387","365.5","21.5","",""
"491","16","","Jordan Scarlett","CAR","RB135","13","367","385","376.7","7.4","",""
"492","16","","Kenneth Dixon","NYJ","RB136","11","356","380","368.0","12.0","",""
"493","16","","Tyler Kroft","BUF","TE74","11","361","376","368.5","7.5","",""
"494","16","","Jordan Love","GB","QB47","5","368","381","374.5","6.5","",""
"495","16","","Jamize Olawale","DAL","RB137","10","380","381","380.5","0.5","",""
""
""
